,0,1,2,3,4,5,6,7,8,9,10
2014-12-04 16:00:00,-0.011013069175060338,-0.023208191126279847,0.11093815033713478,-0.023208191126279847,0.11093815033713478,0.1393396968969285,0.2882230715867548,0.3626647589316679,0.3502578110408491,0.25348361749246195,0.08371733766131659
2014-12-04 17:00:00,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,0.11093815033713478,-0.023208191126279847,-0.0492459110435182,0.1393396968969285,0.2882230715867548,0.3626647589316679,0.3502578110408491,0.12652567474899373
2014-12-04 18:00:00,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,0.11093815033713478,-0.22542457109314593,-0.0492459110435182,0.1393396968969285,0.2882230715867548,0.3626647589316679,0.19239620294802895
2014-12-04 19:00:00,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.3395684916886795,-0.22542457109314593,-0.0492459110435182,0.1393396968969285,0.2882230715867548,0.2204281176199217
2014-12-04 20:00:00,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.36438238747031715,-0.3395684916886795,-0.22542457109314593,-0.0492459110435182,0.1393396968969285,0.19729053719635556
2014-12-04 21:00:00,0.1353283942395738,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.29490347928173155,-0.36438238747031715,-0.3395684916886795,-0.22542457109314593,-0.0492459110435182,0.1643549474188088
2014-12-04 22:00:00,-0.023208191126279847,0.1353283942395738,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.15098288374823277,-0.29490347928173155,-0.36438238747031715,-0.3395684916886795,-0.22542457109314593,0.07927821483486383
2014-12-04 23:00:00,-0.023208191126279847,-0.023208191126279847,0.1353283942395738,-0.023208191126279847,-0.011013069175060338,0.030158555457722558,-0.15098288374823277,-0.29490347928173155,-0.36438238747031715,-0.3395684916886795,0.054122411110503046
2014-12-05 00:00:00,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,0.1353283942395738,-0.023208191126279847,0.20633721550735032,0.030158555457722558,-0.15098288374823277,-0.29490347928173155,-0.36438238747031715,0.05901221059516663
2014-12-05 01:00:00,0.1353283942395738,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,0.1353283942395738,0.33536947357186647,0.20633721550735032,0.030158555457722558,-0.15098288374823277,-0.29490347928173155,0.005347147121992101
2014-12-05 02:00:00,0.037767418629817695,0.1353283942395738,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,0.38747865471330567,0.33536947357186647,0.20633721550735032,0.030158555457722558,-0.15098288374823277,-0.029441985243456207
2014-12-05 03:00:00,0.037767418629817695,0.037767418629817695,0.1353283942395738,0.0011820527761591715,-0.023208191126279847,0.3477764214626853,0.38747865471330567,0.33536947357186647,0.20633721550735032,0.030158555457722558,-0.028749857157111654
2014-12-05 04:00:00,0.0011820527761591715,0.037767418629817695,0.037767418629817695,0.1353283942395738,0.0011820527761591715,0.2261883321326605,0.3477764214626853,0.38747865471330567,0.33536947357186647,0.20633721550735032,-0.002290416729513623
2014-12-05 05:00:00,-0.011013069175060338,0.0011820527761591715,0.037767418629817695,0.037767418629817695,0.1353283942395738,0.045046892926705204,0.2261883321326605,0.3477764214626853,0.38747865471330567,0.33536947357186647,0.17206257289326363
2014-12-05 06:00:00,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,0.037767418629817695,0.037767418629817695,-0.14850149417006905,0.045046892926705204,0.2261883321326605,0.3477764214626853,0.38747865471330567,0.2509115667221973
2014-12-05 07:00:00,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,0.037767418629817695,-0.2998662584380591,-0.14850149417006905,0.045046892926705204,0.2261883321326605,0.3477764214626853,0.27525806340117975
2014-12-05 08:00:00,0.037767418629817695,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,-0.3693451666266447,-0.2998662584380591,-0.14850149417006905,0.045046892926705204,0.2261883321326605,0.3652937295546749
2014-12-05 09:00:00,-0.011013069175060338,0.037767418629817695,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.3395684916886795,-0.3693451666266447,-0.2998662584380591,-0.14850149417006905,0.045046892926705204,0.3667590322965919
2014-12-05 10:00:00,-0.023208191126279847,-0.011013069175060338,0.037767418629817695,-0.023208191126279847,-0.023208191126279847,-0.22294318151498216,-0.3395684916886795,-0.3693451666266447,-0.2998662584380591,-0.14850149417006905,0.2029719425481194
2014-12-05 11:00:00,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.037767418629817695,-0.023208191126279847,-0.0492459110435182,-0.22294318151498216,-0.3395684916886795,-0.3693451666266447,-0.2998662584380591,0.06481872058309768
2014-12-05 12:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.037767418629817695,0.13685830731876467,-0.0492459110435182,-0.22294318151498216,-0.3395684916886795,-0.3693451666266447,0.021114149051606572
2014-12-05 13:00:00,0.14752351619079332,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.29318585074308234,0.13685830731876467,-0.0492459110435182,-0.22294318151498216,-0.3395684916886795,0.004775371969990427
2014-12-05 14:00:00,-0.023208191126279847,0.14752351619079332,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.37507170682248686,0.29318585074308234,0.13685830731876467,-0.0492459110435182,-0.22294318151498216,-0.017997013707590867
2014-12-05 15:00:00,-0.023208191126279847,-0.023208191126279847,0.14752351619079332,-0.023208191126279847,-0.023208191126279847,0.36514614850983174,0.37507170682248686,0.29318585074308234,0.13685830731876467,-0.0492459110435182,-0.01654184584547074
2014-12-05 16:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.14752351619079332,-0.023208191126279847,0.26589056538328076,0.36514614850983174,0.37507170682248686,0.29318585074308234,0.13685830731876467,-0.017166297823139737
2014-12-05 17:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.14752351619079332,0.0971560740681444,0.26589056538328076,0.36514614850983174,0.37507170682248686,0.29318585074308234,0.05542657399002309
2014-12-05 18:00:00,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.10135509218495733,0.0971560740681444,0.26589056538328076,0.36514614850983174,0.37507170682248686,0.17200333636336582
2014-12-05 19:00:00,0.0011820527761591715,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.2725709730782576,-0.10135509218495733,0.0971560740681444,0.26589056538328076,0.36514614850983174,0.15472413352249623
2014-12-05 20:00:00,-0.023208191126279847,0.0011820527761591715,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,-0.3693451666266447,-0.2725709730782576,-0.10135509218495733,0.0971560740681444,0.26589056538328076,0.2126933206080449
2014-12-05 21:00:00,0.06215766253225671,-0.023208191126279847,0.0011820527761591715,0.0011820527761591715,-0.023208191126279847,-0.3668637770484809,-0.3693451666266447,-0.2725709730782576,-0.10135509218495733,0.0971560740681444,0.19058653538641665
2014-12-05 22:00:00,0.013377174727378678,0.06215766253225671,-0.023208191126279847,0.0011820527761591715,0.0011820527761591715,-0.2676081939219301,-0.3668637770484809,-0.3693451666266447,-0.2725709730782576,-0.10135509218495733,0.08669686486047484
2014-12-05 23:00:00,0.037767418629817695,0.013377174727378678,0.06215766253225671,-0.023208191126279847,0.0011820527761591715,-0.09887370260679357,-0.2676081939219301,-0.3668637770484809,-0.3693451666266447,-0.2725709730782576,0.09083349156707902
2014-12-06 00:00:00,0.20849912594689088,0.037767418629817695,0.013377174727378678,0.06215766253225671,-0.023208191126279847,0.09467468448998057,-0.09887370260679357,-0.2676081939219301,-0.3668637770484809,-0.3693451666266447,0.032112079184785675
2014-12-06 01:00:00,-0.023208191126279847,0.20849912594689088,0.037767418629817695,0.013377174727378678,0.06215766253225671,0.2683719549614446,0.09467468448998057,-0.09887370260679357,-0.2676081939219301,-0.3668637770484809,0.031153225249145548
2014-12-06 02:00:00,-0.023208191126279847,-0.023208191126279847,0.20849912594689088,0.037767418629817695,0.013377174727378678,0.3825158755569781,0.2683719549614446,0.09467468448998057,-0.09887370260679357,-0.2676081939219301,-0.0037324959558084547
2014-12-06 03:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.20849912594689088,0.037767418629817695,0.40732977133861586,0.3825158755569781,0.2683719549614446,0.09467468448998057,-0.09887370260679357,-0.027888790469810614
2014-12-06 04:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.20849912594689088,0.340332252728194,0.40732977133861586,0.3825158755569781,0.2683719549614446,0.09467468448998057,-0.03970375141524754
2014-12-06 05:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.1914488780383677,0.340332252728194,0.40732977133861586,0.3825158755569781,0.2683719549614446,-0.01352651371180893
2014-12-06 06:00:00,0.013377174727378678,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.00954367779289782,0.1914488780383677,0.340332252728194,0.40732977133861586,0.3825158755569781,0.05282629149845588
2014-12-06 07:00:00,-0.023208191126279847,0.013377174727378678,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.2055734544678358,-0.00954367779289782,0.1914488780383677,0.340332252728194,0.40732977133861586,0.1767355447918929
2014-12-06 08:00:00,0.02557229667859819,-0.023208191126279847,0.013377174727378678,-0.023208191126279847,-0.023208191126279847,-0.344531270845007,-0.2055734544678358,-0.00954367779289782,0.1914488780383677,0.340332252728194,0.25488352027050654
2014-12-06 09:00:00,0.049962540581037204,0.02557229667859819,-0.023208191126279847,0.013377174727378678,-0.023208191126279847,-0.3891962832519548,-0.344531270845007,-0.2055734544678358,-0.00954367779289782,0.1914488780383677,0.3104061331126581
2014-12-06 10:00:00,-0.023208191126279847,0.049962540581037204,0.02557229667859819,-0.023208191126279847,0.013377174727378678,-0.32964293337602435,-0.3891962832519548,-0.344531270845007,-0.2055734544678358,-0.00954367779289782,0.32484995332468364
2014-12-06 11:00:00,-0.023208191126279847,-0.023208191126279847,0.049962540581037204,0.02557229667859819,-0.023208191126279847,-0.18820372742068936,-0.32964293337602435,-0.3891962832519548,-0.344531270845007,-0.2055734544678358,0.25278546067223207
2014-12-06 12:00:00,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,0.049962540581037204,0.02557229667859819,-0.0020995090584064453,-0.18820372742068936,-0.32964293337602435,-0.3891962832519548,-0.344531270845007,0.13609286540856722
2014-12-06 13:00:00,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,0.049962540581037204,0.1840047093038764,-0.0020995090584064453,-0.18820372742068936,-0.32964293337602435,-0.3891962832519548,0.17708984028075797
2014-12-06 14:00:00,-0.023208191126279847,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,0.32544391525921135,0.1840047093038764,-0.0020995090584064453,-0.18820372742068936,-0.32964293337602435,0.07389798586448182
2014-12-06 15:00:00,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,0.3825158755569781,0.32544391525921135,0.1840047093038764,-0.0020995090584064453,-0.18820372742068936,0.05666934700152478
2014-12-06 16:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,-0.011013069175060338,0.34529503188452154,0.3825158755569781,0.32544391525921135,0.1840047093038764,-0.0020995090584064453,0.017962489441667638
2014-12-06 17:00:00,0.049962540581037204,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,0.22122555297633298,0.34529503188452154,0.3825158755569781,0.32544391525921135,0.1840047093038764,0.020745845134533848
2014-12-06 18:00:00,-0.023208191126279847,0.049962540581037204,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.037602724192213825,0.22122555297633298,0.34529503188452154,0.3825158755569781,0.32544391525921135,0.03770672106318131
2014-12-06 19:00:00,0.0011820527761591715,-0.023208191126279847,0.049962540581037204,-0.023208191126279847,-0.023208191126279847,-0.16090844206088786,0.037602724192213825,0.22122555297633298,0.34529503188452154,0.3825158755569781,0.13463966726011498
2014-12-06 20:00:00,-0.011013069175060338,0.0011820527761591715,-0.023208191126279847,0.049962540581037204,-0.023208191126279847,-0.3172359854852055,-0.16090844206088786,0.037602724192213825,0.22122555297633298,0.34529503188452154,0.2027533312017468
2014-12-06 21:00:00,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,-0.023208191126279847,0.049962540581037204,-0.38175211451746355,-0.3172359854852055,-0.16090844206088786,0.037602724192213825,0.22122555297633298,0.18675505144163893
2014-12-06 22:00:00,-0.011013069175060338,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,-0.023208191126279847,-0.344531270845007,-0.38175211451746355,-0.3172359854852055,-0.16090844206088786,0.037602724192213825,0.11502700007904551
2014-12-06 23:00:00,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,-0.011013069175060338,0.0011820527761591715,-0.21549901278049083,-0.344531270845007,-0.38175211451746355,-0.3172359854852055,-0.16090844206088786,0.040860100864407764
2014-12-07 00:00:00,0.2328893698493299,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,-0.011013069175060338,-0.03187618399637173,-0.21549901278049083,-0.344531270845007,-0.38175211451746355,-0.3172359854852055,0.007127522018562686
2014-12-07 01:00:00,-0.011013069175060338,0.2328893698493299,0.0011820527761591715,-0.011013069175060338,-0.023208191126279847,0.1616722031004024,-0.03187618399637173,-0.21549901278049083,-0.344531270845007,-0.38175211451746355,0.05971388528445502
2014-12-07 02:00:00,-0.023208191126279847,-0.011013069175060338,0.2328893698493299,0.0011820527761591715,-0.011013069175060338,0.32296252568104755,0.1616722031004024,-0.03187618399637173,-0.21549901278049083,-0.344531270845007,0.012546452207100437
2014-12-07 03:00:00,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.2328893698493299,0.0011820527761591715,0.40981116091677955,0.32296252568104755,0.1616722031004024,-0.03187618399637173,-0.21549901278049083,-0.029499630626764417
2014-12-07 04:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.2328893698493299,0.4023669921822883,0.40981116091677955,0.32296252568104755,0.1616722031004024,-0.03187618399637173,-0.034525245861861
2014-12-07 05:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,0.30311140905573747,0.4023669921822883,0.40981116091677955,0.32296252568104755,0.1616722031004024,-0.03287461172194208
2014-12-07 06:00:00,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.13437691774060095,0.30311140905573747,0.4023669921822883,0.40981116091677955,0.32296252568104755,-0.015930222815899345
2014-12-07 07:00:00,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.07157841724699211,0.13437691774060095,0.30311140905573747,0.4023669921822883,0.40981116091677955,0.13916473295913173
2014-12-07 08:00:00,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.023208191126279847,-0.25768263560927496,-0.07157841724699211,0.13437691774060095,0.30311140905573747,0.4023669921822883,0.2565536218824646
2014-12-07 09:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.023208191126279847,-0.3718265562048085,-0.25768263560927496,-0.07157841724699211,0.13437691774060095,0.30311140905573747,0.3614678519652253
2014-12-07 10:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.011013069175060338,-0.3842335040956273,-0.3718265562048085,-0.25768263560927496,-0.07157841724699211,0.13437691774060095,0.348538508666615
2014-12-07 11:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.2973848688598953,-0.3842335040956273,-0.3718265562048085,-0.25768263560927496,-0.07157841724699211,0.24522961122128664
2014-12-07 12:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.13857593585741396,-0.2973848688598953,-0.3842335040956273,-0.3718265562048085,-0.25768263560927496,0.17610134205977232
2014-12-07 13:00:00,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.052491061661196464,-0.13857593585741396,-0.2973848688598953,-0.3842335040956273,-0.3718265562048085,0.09319859254369411
2014-12-07 14:00:00,-0.023208191126279847,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.22866972171082425,0.052491061661196464,-0.13857593585741396,-0.2973848688598953,-0.3842335040956273,0.06928963378246021
2014-12-07 15:00:00,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,-0.023208191126279847,-0.023208191126279847,0.34281364230635775,0.22866972171082425,0.052491061661196464,-0.13857593585741396,-0.2973848688598953,0.03600805829530178
2014-12-07 16:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,-0.023208191126279847,0.37010892766615927,0.34281364230635775,0.22866972171082425,0.052491061661196464,-0.13857593585741396,0.008522560177909666
2014-12-07 17:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.0011820527761591715,0.30311140905573747,0.37010892766615927,0.34281364230635775,0.22866972171082425,0.052491061661196464,-0.007498620783783296
2014-12-07 18:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.15919081352223868,0.30311140905573747,0.37010892766615927,0.34281364230635775,0.22866972171082425,-0.003395035400117841
2014-12-07 19:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.03187618399637173,0.15919081352223868,0.30311140905573747,0.37010892766615927,0.34281364230635775,0.07617815608621252
2014-12-07 20:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.2179804023586546,-0.03187618399637173,0.15919081352223868,0.30311140905573747,0.37010892766615927,0.11335118284034555
2014-12-07 21:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.344531270845007,-0.2179804023586546,-0.03187618399637173,0.15919081352223868,0.30311140905573747,0.16627771343981662
2014-12-07 22:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.3718265562048085,-0.344531270845007,-0.2179804023586546,-0.03187618399637173,0.15919081352223868,0.18020806808497994
2014-12-07 23:00:00,0.02557229667859819,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.2998662584380591,-0.3718265562048085,-0.344531270845007,-0.2179804023586546,-0.03187618399637173,0.12721895179723663
2014-12-08 00:00:00,0.037767418629817695,0.02557229667859819,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.14850149417006905,-0.2998662584380591,-0.3718265562048085,-0.344531270845007,-0.2179804023586546,0.045313471004202716
2014-12-08 01:00:00,0.049962540581037225,0.037767418629817695,0.02557229667859819,-0.023208191126279847,-0.023208191126279847,0.040084113770377655,-0.14850149417006905,-0.2998662584380591,-0.3718265562048085,-0.344531270845007,0.008965446621292898
2014-12-08 02:00:00,-0.023208191126279847,0.049962540581037225,0.037767418629817695,0.02557229667859819,-0.023208191126279847,0.2237069425544967,0.040084113770377655,-0.14850149417006905,-0.2998662584380591,-0.3718265562048085,0.0007620275860611751
2014-12-08 03:00:00,-0.023208191126279847,-0.023208191126279847,0.049962540581037225,0.037767418629817695,0.02557229667859819,0.35770197977534035,0.2237069425544967,0.040084113770377655,-0.14850149417006905,-0.2998662584380591,-0.01211603754007262
2014-12-08 04:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.049962540581037225,0.037767418629817695,0.40981116091677955,0.35770197977534035,0.2237069425544967,0.040084113770377655,-0.14850149417006905,-0.02194901071442142
2014-12-08 05:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.049962540581037225,0.37010892766615927,0.40981116091677955,0.35770197977534035,0.2237069425544967,0.040084113770377655,-0.03174755121598197
2014-12-08 06:00:00,0.08654790643469576,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.24852083833613442,0.37010892766615927,0.40981116091677955,0.35770197977534035,0.2237069425544967,-0.007040150380480001
2014-12-08 07:00:00,0.25727961375176883,0.08654790643469576,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.0648980095520154,0.24852083833613442,0.37010892766615927,0.40981116091677955,0.35770197977534035,0.006509902952162019
2014-12-08 08:00:00,0.34264546741030544,0.25727961375176883,0.08654790643469576,-0.023208191126279847,-0.023208191126279847,-0.1336131567010864,0.0648980095520154,0.24852083833613442,0.37010892766615927,0.40981116091677955,0.12474471089041998
2014-12-08 09:00:00,0.02557229667859819,0.34264546741030544,0.25727961375176883,0.08654790643469576,-0.023208191126279847,-0.2973848688598953,-0.1336131567010864,0.0648980095520154,0.24852083833613442,0.37010892766615927,0.31546043637257376
2014-12-08 10:00:00,-0.023208191126279847,0.02557229667859819,0.34264546741030544,0.25727961375176883,0.08654790643469576,-0.376789335361136,-0.2973848688598953,-0.1336131567010864,0.0648980095520154,0.24852083833613442,0.1543482470491432
2014-12-08 11:00:00,-0.023208191126279847,-0.023208191126279847,0.02557229667859819,0.34264546741030544,0.25727961375176883,-0.354456829157662,-0.376789335361136,-0.2973848688598953,-0.1336131567010864,0.0648980095520154,0.01302524324212947
2014-12-08 12:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.02557229667859819,0.34264546741030544,-0.24279429814029233,-0.354456829157662,-0.376789335361136,-0.2973848688598953,-0.1336131567010864,-0.04973509615301203
2014-12-08 13:00:00,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,-0.023208191126279847,0.02557229667859819,-0.07405980682515588,-0.24279429814029233,-0.354456829157662,-0.376789335361136,-0.2973848688598953,-0.05229170772756947
